RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
DIA61E0708_BOD61E0708,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData0,7,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData0,7,8,,SCF0
DIA61E1508_BOD61E1508,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData1,15,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData1,15,8,,SCF0
DIA61E2308_BOD61E2308,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData2,23,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData2,23,8,,SCF0
DIA61E3108_BOD61E3108,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData3,31,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData3,31,8,,SCF0
DIA61E3908_BOD61E3908,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData4,39,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData4,39,8,,SCF0
DIA61E4708_BOD61E4708,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData5,47,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData5,47,8,,SCF0
DIA61E5508_BOD61E5508,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData6,55,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData6,55,8,,SCF0
DIA61E6308_BOD61E6308,Msg,Diag_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData7,63,8,,Body_CAN,0x61e,PSM_D_DiagResp,PSM_D_DiagRespData7,63,8,,SCF0
DIA6250708_CHA6250708,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData0,7,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData0,7,8,,SCF0
DIA6251508_CHA6251508,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData1,15,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData1,15,8,,SCF0
DIA6252308_CHA6252308,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData2,23,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData2,23,8,,SCF0
DIA6253108_CHA6253108,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData3,31,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData3,31,8,,SCF0
DIA6253908_CHA6253908,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData4,39,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData4,39,8,,SCF0
DIA6254708_CHA6254708,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData5,47,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData5,47,8,,SCF0
DIA6255508_CHA6255508,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData6,55,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData6,55,8,,SCF0
DIA6256308_CHA6256308,Msg,Diag_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData7,63,8,,Chassis_CAN,0x625,MRGEN_DiagResp,MRGEN_DiagRespData7,63,8,,SCF0
