RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
PWT12F2502_BOD12F2502,Msg,PT_CAN,0x12f,BCM_TERMINAL,ST_SSB,25,2,,Body_CAN,0x12f,BCM_TERMINAL,ST_SSB,25,2,,SCF0
PWT12F2904_BOD12F2904,Msg,PT_CAN,0x12f,BCM_TERMINAL,RWDT_BLS,29,4,,Body_CAN,0x12f,BCM_TERMINAL,RWDT_BLS,29,4,,SCF0
PWT12F3102_BOD12F3102,Msg,PT_CAN,0x12f,BCM_TERMINAL,RQ_DRVG_RDI,31,2,,Body_CAN,0x12f,BCM_TERMINAL,RQ_DRVG_RDI,31,2,,SCF0
PWT12F3502_BOD12F3502,Msg,PT_CAN,0x12f,BCM_TERMINAL,CTR_ENG_STOP,35,2,,Body_CAN,0x12f,BCM_TERMINAL,CTR_ENG_STOP,35,2,,SCF0
PWT12F3904_BOD12F3904,Msg,PT_CAN,0x12f,BCM_TERMINAL,ST_VEH_CON,39,4,,Body_CAN,0x12f,BCM_TERMINAL,ST_VEH_CON,39,4,,SCF0
PWT1360702_INF1360702,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnC_activation,7,2,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnC_activation,7,2,,SCF0
PWT1360902_INF1360902,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnCandEIM_Switch,9,2,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnCandEIM_Switch,9,2,,SCF0
PWT1361102_INF1361102,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnC_trigger1,11,2,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnC_trigger1,11,2,,SCF0
PWT1361504_INF1361504,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnC_trigger2,15,4,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnC_trigger2,15,4,,SCF0
PWT1361803_INF1361803,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnC_Cert_Del,18,3,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnC_Cert_Del,18,3,,SCF0
PWT1362002_INF1362002,Msg,PT_CAN,0x136,MHU_PnC_triggerMsg,PnC_feature_enable,20,2,,Info_CAN,0x136,MHU_PnC_triggerMsg,PnC_feature_enable,20,2,,SCF0
PWT1740708_BAT1740708,Sig,PT_CAN,0x174,BMS_CurMeas,CHSKM_BMS_CurMeas,7,8,,BA_CAN,0x174,BMS_CurMeas,CHSKM_BMS_CurMeas,7,8,,SCF0
PWT1741104_BAT1741104,Sig,PT_CAN,0x174,BMS_CurMeas,ALV_BMS_CurMeas,11,4,,BA_CAN,0x174,BMS_CurMeas,ALV_BMS_CurMeas,11,4,,SCF0
PWT1742316_BAT1742316,Sig,PT_CAN,0x174,BMS_CurMeas,BMS_PackCur_MEAS,23,16,,BA_CAN,0x174,BMS_CurMeas,BMS_PackCur_MEAS,23,16,,SCF0
PWT1760708_BAT1760708,Sig,PT_CAN,0x176,BMS_HVMeas1,Checksum_0x176,7,8,,BA_CAN,0x176,BMS_HVMeas1,Checksum_0x176,7,8,,SCF0
PWT1761104_BAT1761104,Sig,PT_CAN,0x176,BMS_HVMeas1,Rolling_Counter_0x176,11,4,,BA_CAN,0x176,BMS_HVMeas1,Rolling_Counter_0x176,11,4,,SCF0
PWT1762316_BAT1762316,Sig,PT_CAN,0x176,BMS_HVMeas1,BMS_HVPackVol_MEAS,23,16,,BA_CAN,0x176,BMS_HVMeas1,BMS_HVPackVol_MEAS,23,16,,SCF0
PWT1763916_BAT1763916,Sig,PT_CAN,0x176,BMS_HVMeas1,BMS_HVLinkVol_MEAS,39,16,,BA_CAN,0x176,BMS_HVMeas1,BMS_HVLinkVol_MEAS,39,16,,SCF0
PWT1780708_CHA1780708,Msg,PT_CAN,0x178,YSS_LongAcc,CHKSM_YSS_LongAcc,7,8,,Chassis_CAN,0x178,YSS_LongAcc,CHKSM_YSS_LongAcc,7,8,,SCF0
PWT1781104_CHA1781104,Msg,PT_CAN,0x178,YSS_LongAcc,ALV_YSS_LongAcc,11,4,,Chassis_CAN,0x178,YSS_LongAcc,ALV_YSS_LongAcc,11,4,,SCF0
PWT1781504_CHA1781504,Msg,PT_CAN,0x178,YSS_LongAcc,YSS_LONG_ACCUNFILTERED_QUAL,15,4,,Chassis_CAN,0x178,YSS_LongAcc,YSS_LONG_ACCUNFILTERED_QUAL,15,4,,SCF0
PWT1782316_CHA1782316,Msg,PT_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC_UNFILTERED,23,16,,Chassis_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC_UNFILTERED,23,16,,SCF0
PWT1783504_CHA1783504,Msg,PT_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC_QUAL,35,4,,Chassis_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC_QUAL,35,4,,SCF0
PWT1784716_CHA1784716,Msg,PT_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC,47,16,,Chassis_CAN,0x178,YSS_LongAcc,YSS_LONG_ACC,47,16,,SCF0
PWT1790708_CHA1790708,Msg,PT_CAN,0x179,YSS_LateralAcc,CHKSM_YSS_LateralAcc,7,8,,Chassis_CAN,0x179,YSS_LateralAcc,CHKSM_YSS_LateralAcc,7,8,,SCF0
PWT1791104_CHA1791104,Msg,PT_CAN,0x179,YSS_LateralAcc,ALV_YSS_LateralAcc,11,4,,Chassis_CAN,0x179,YSS_LateralAcc,ALV_YSS_LateralAcc,11,4,,SCF0
PWT1791504_CHA1791504,Msg,PT_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACCUNFILTERED_QUAL,15,4,,Chassis_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACCUNFILTERED_QUAL,15,4,,SCF0
PWT1792316_CHA1792316,Msg,PT_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC_UNFILTERED,23,16,,Chassis_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC_UNFILTERED,23,16,,SCF0
PWT1793504_CHA1793504,Msg,PT_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC_QUAL,35,4,,Chassis_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC_QUAL,35,4,,SCF0
PWT1794716_CHA1794716,Msg,PT_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC,47,16,,Chassis_CAN,0x179,YSS_LateralAcc,YSS_LAT_ACC,47,16,,SCF0
PWT17D0708_CHA17D0708,Msg,PT_CAN,0x17d,YSS_YawRate,CHKSM_YSS_YawRate,7,8,,Chassis_CAN,0x17d,YSS_YawRate,CHKSM_YSS_YawRate,7,8,,SCF0
PWT17D1104_CHA17D1104,Msg,PT_CAN,0x17d,YSS_YawRate,ALV_YSS_YawRate,11,4,,Chassis_CAN,0x17d,YSS_YawRate,ALV_YSS_YawRate,11,4,,SCF0
PWT17D1504_CHA17D1504,Msg,PT_CAN,0x17d,YSS_YawRate,YSS_YAW_RATEUNFILTERED_QUAL,15,4,,Chassis_CAN,0x17d,YSS_YawRate,YSS_YAW_RATEUNFILTERED_QUAL,15,4,,SCF0
PWT17D2316_CHA17D2316,Msg,PT_CAN,0x17d,YSS_YawRate,YSS_YAW_RATE_UNFILTERED,23,16,,Chassis_CAN,0x17d,YSS_YawRate,YSS_YAW_RATE_UNFILTERED,23,16,,SCF0
PWT17D3504_CHA17D3504,Msg,PT_CAN,0x17d,YSS_YawRate,YSS_YAW_RATE_QUAL,35,4,,Chassis_CAN,0x17d,YSS_YawRate,YSS_YAW_RATE_QUAL,35,4,,SCF0
